,Random_drop_index,Datetime,Tweet Id,Text,Username,Humour
417,1266,2018-01-08 13:41:02+00:00,9.503617082367181e+17,#నవ్వు కి #పెదాలు ఉంటే సరిపోతుంది కానీ ఆనందానికి #మనసు ఉండాలి.,TeluguLyrics2u,0
418,984,2022-02-03 17:50:53+00:00,1.489295338804433e+18,మార్కెట్ చరిత్రలో తొలిసారి భారీగా పతనమైన Meta షేర్లు.. ఏకంగా 195 బిలియన్ డాలర్లు ఆవిరి #news #dailyhunt https://t.co/6AMfjDKikl,DH_Telugu,0
419,1377,2017-07-12 08:34:32+00:00,8.850547561793658e+17,కొబ్బరి చిప్పను బొడ్డు మీద వేయడం రావు సృజనాత్మక అని తెలియదు:తాప్సీhttps://t.co/qjdHjKeZ5o#TaapseePannu #KRaghavendraRao #Fun #Controversy https://t.co/Rcpfk0fLtT,WebduniaTelugu,0
420,104,2022-02-16 12:38:46+00:00,1.4939278376652308e+18,KTR: నిజామాబాద్ జిల్లా సిద్ధాపూర్ బహిరంగ సభలో కేటీఆర్ కామెంట్లుhttps://t.co/SsrQYTyaF3#KTR #NizamabadDistrict #Siddapur #PublicMeeting #PMModi #hmtvnews #hmtvlivenews #todaynews #todaylivenews #latestnews #livenews #news #tvnews,hmtvnewslive,0
421,768,2022-02-06 14:39:16+00:00,1.4903342814569715e+18,https://t.co/AtRVvMHkDPఅనంతపురం జిల్లాలో ఘోర రోడ్డుప్రమాదంటీడీపీ నేతకు రోజా తీవ్ర హెచ్చరికలుటీచర్ల ఆందోళనపై జనసేనాని ఆసక్తికర వ్యాఖ్యలు#news #Newspaper #AndhraPradesh #Dishadaily https://t.co/zDbXE6OIcG,dishatelugu,0
422,453,2022-02-11 13:19:42+00:00,1.4921261976306524e+18,ఖబడ్దార్‌ మోడీ.. తెలంగాణ పులిబిడ్డగా ఢిల్లీకోటను బద్దలు కొడతాం: జాతీయ రాజకీయాలపైనా సీఎం కేసీఆర్‌ #cmkcr #jangaon #pmmodi #nationalpolitics #centralgovernment #telangana #bjp #trsparty #జనగామ #జాతీయరాజకీయాలు #తెలంగాణ #బీజేపీ #politics https://t.co/CHymKtdrl3,oneindiatelugu,0
423,1558,2016-05-30 05:50:35+00:00,7.371592474657094e+17,అమ్మను ఎన్టీఆర్ కలవడం లేదట!https://t.co/avSZxbx5yF #comedy,Kalpanapriyap,0
424,257,2022-02-15 03:02:07+00:00,1.4934203286047662e+18,వాహనదారులకు జగన్ సర్కార్ శుభవార్త..! #news #dailyhunt https://t.co/abSMpJht7i,DH_Telugu,0
425,1533,2016-07-15 10:11:55+00:00,7.538948591744778e+17,రివ్యూ: సెల్ఫీరాజాhttps://t.co/1GFztZq1uN#Selfieraja #Review #Allarinaresh #Comedy #Tollywood https://t.co/67AdhKVN8H,eenadulivenews,0
426,790,2022-02-06 10:36:13+00:00,1.4902731156788716e+18,సూపర్ డ్యాన్స్ రా బుజ్జమ్మ | Jodar News | hmtvhttps://t.co/0ZFTNaHLPU#jordarnews #hmtvjordarnews #news #hmtv,hmtvnewslive,0
427,767,2022-02-06 15:40:15+00:00,1.4903496280172216e+18,డోలో 650ని తెగ వాడేస్తున్నారా..? అయితే మీకు ఈ సమస్యలు తప్పవు..! #news #dailyhunt https://t.co/CyPcEuyzcF,DH_Telugu,0
428,98,2022-02-16 22:33:03+00:00,1.494077391681233e+18,"https://t.co/NSSVbFm9ohకారు, హస్తం దోస్తానా..! కేసీఆర్ స్కెచ్ అదేనా?నుదుట బొట్టెందుకు.. చేతికి గాజులెందుకు?ద్విచక్ర వాహనదారులకు కేంద్రం షాక్..#news #Newspaper #Telangana #Dishadaily https://t.co/FjvtMKVCAt",dishatelugu,0
429,631,2022-02-08 15:41:01+00:00,1.491074596287787e+18,ALERT: గూగుల్ క్రోమ్ వాడుతున్నారా.. అయితే మీకు షాకింగ్ న్యూస్..! #news #dailyhunt https://t.co/7iv5kAyMBK,DH_Telugu,0
430,1296,2017-11-23 14:26:24+00:00,9.337032836796047e+17,ఈవీడియో చుస్తే పడి పడి నవ్వుకుంటారు .. అందరికి షేర్ చేయకుండా ఉండలేరు..#comedy #telugu comedy  #videos https://t.co/MiBoc57QBy,information2te1,0
431,1610,2015-02-23 19:05:42+00:00,5.699361526705029e+17,మన సినిమా ల కి ఆడియన్సే రారు ..ఇక ' ఆస్కార్ ' రాటానికి అస్కారం ఎక్కడుంటుంది .#CopiedfromFB #Satire #Telugu,TeluguStates,1
432,12,2022-02-05 08:49:28+00:00,1.489883865170813e+18,👍 on @YouTube: పెళ్లి చూపులు కాస్త bad word ga మారిపోతాది జాగ్రత్త.#short #shortvideo #funny https://t.co/BiwFXC4FFu,ROCKSTA70000587,1
433,1324,2017-10-26 15:22:18+00:00,9.235704903706993e+17,వెల్డింగ్ లో ముందు మెరుపులు తర్వాత బంధము ఏర్పడతాయి...వెడ్డింగ్ లో ముందు బంధము తర్వాత మెరుపులు ఏర్పడతాయి#telugu  #humor,RAAJ_GunturianN,1
434,279,2021-04-01 11:01:00+00:00,1.3775767260966175e+18,మాస్క్ అడిగితే నవ్వుల్ #Public #Funny #Mask #TeenmaarNews #COVID19 https://t.co/3UwrjAl2BW,V6News,1
435,275,2021-04-04 12:29:39+00:00,1.3786861986258903e+18,అద్దె మైకు పవన్ నాయుడు#APMinisterPerniNani #Satire #PawanKalyan #TirupatiRoadShowhttps://t.co/XYmjoTKUqx,WebduniaTelugu,1
436,105,2021-09-01 12:08:59+00:00,1.4330391788333998e+18,అమ్మాయిలంటేనే ఆమడ దూరంలో ఉండే మన విరాట్ తన బాస్ దగ్గర ఎలా ఇరుక్కుపోయాడో చూడండి 😅😅@IamSaiDharamTej#High5Cinemalu #Comedy #5YearsForZeeCinemalu #ZeeCinemaluDownload the #ZEE5 app now :  https://t.co/nlvFwn2YCG https://t.co/s2k3EFVXTP,zeecinemalu,1
437,24,2020-04-09 13:06:49+00:00,1.2482359204632044e+18,పతివ్రత పరమాన్నం వండితే తెల్లారిందాకా చల్లారలేదట😇😇😇#telugumemes #telugujokes #telugujokesclub #telugucomedy #telugu #maheshbabu #funforudear https://t.co/oIIeuBG953,fun_dear,1
438,1117,2018-08-29 12:23:38+00:00,1.0347786007114424e+18,రొట్టెల కర్ర అనగానే..కొట్టేస్తారా ఏంటి.?? https://t.co/8VELwihMHZ#socialbuzz    #neighbours    #funny,raju12365546,1
439,325,2021-02-22 12:54:05+00:00,1.3638344447051284e+18,"పంచాయితి ఎన్నికల్లో కుప్పం+హిందుపురంలో బావ, బావమరిదులకు సేమ్ ట్రీట్మెంట్#indiaheraldcards#SatireView More :https://t.co/v62c93upF6 https://t.co/k58fsawla4",realindiaherald,1
440,540,2017-05-11 12:20:31+00:00,8.62643579189162e+17,"జంక్షన్ లో అబ్బాయి, టెన్షన్ గా బాబాయి. అసలు కథ ఇదీ ! #TeluguJokes #Jokeoftheday #TeluguComedy https://t.co/k55ZYAaNhe",GeminiTVComedy,1
441,1025,2019-01-30 06:50:16+00:00,1.0905024386189884e+18,చిట్టి అంటే రోబో కాదు బుల్ బుల్  బాలయ్య😂😂😂😂😀😀😀😂😂@ncbn @naralokesh #funny #funnyvideo#NinnuNammamBabu #jock #Hyderabad #laugh #YSRCP https://t.co/LiMiKEqNVV,samik85696791,1
442,159,2021-06-30 13:44:46+00:00,1.4102328485571215e+18,అల్లరి నరేష్ సభకు నమస్కారం కథ అదేనా?హిట్లు ప్లాపులతో ఎలాంటి సంబంధం లేకుండా వరుస పెట్టి సినిమాలు చేస్తూ వస్తున్నాడు టాలీవుడ్ యంగ్ అం#rajendraprasad #Naresh #Comedy #allarinareshhttps://t.co/KIKjwGrocN,realindiaherald,1
443,557,2020-09-18 14:31:45+00:00,1.3069641320594637e+18,జగన్ లాగ జైలుకు వెళ్ళి వస్తే లోకేష్ కు కూడా ముఖ్యమంత్రి అయ్యే అవకాశం ఉందట#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/EPrl4gMJU3,realindiaherald,1
444,504,2017-07-11 13:57:39+00:00,8.847736853574205e+17,ఏమండోయ్ ఇది విన్నారా..?#TeluguJokes #TeluguComedy https://t.co/fq90b3duAm,GeminiTVComedy,1
445,226,2021-05-07 13:17:30+00:00,1.3906570428644352e+18,అబ్బో అబ్బో అబ్బో చెప్పాల్సిన అవసరమే లేదు. అసలు తలచుకుంటుంటునే అర్ధమైపోతోందంతా#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/ch82gk7q2q,realindiaherald,1
446,1165,2018-06-28 11:43:37+00:00,1.0123004818367364e+18,తమరే నా ప్రాణాలు కాపాడాల! https://t.co/xNxjNVXa5V#socialbuzz  #telugu    #funny     #joke   #political  #parties,raju12365546,1
447,841,2020-03-21 05:16:55+00:00,1.241232296428163e+18,"కరోన వైరస్ చైనాదేశం వుహన్ లో ప్రారంభమైంది.దీనికి మందు లేదు నియంత్రణ మాత్రమే ఉంది----ప్రపంచ ఆరోగ్య సంస్థకరోన ""కమ్మ"" వారి వల్ల వచ్చిందిపారసెట్మాల్ వేసి బ్లీచింగ్ పౌడర్ చల్లండి  తగ్గిపోద్ది...జలగం#GBC🔥#Satire#FailedCMjagan",AnkisettyV,1
448,589,2017-03-09 16:23:34+00:00,8.398743125384765e+17,"మీ భార్య విలువ ఎంతైతే అంతివ్వండి..., https://t.co/1GCzGR4YpY, #funnyjokes, #telugujokes, #jokes",WebduniaTelugu,1
449,1122,2018-08-23 11:30:57+00:00,1.0325910147776472e+18,సంసారమనే మసాలా https://t.co/gcP0uQYwYb#socialbuzz     #funny       #holyman,raju12365546,1
450,413,2020-12-21 13:35:51+00:00,1.3410145209075139e+18,మొత్తానికి చలికాలంలో కూడా టీడీపీ నేతలకు చెమటలు పడుతోందట#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/EVfhsFScZL,realindiaherald,1
451,92,2021-10-19 19:40:20+00:00,1.4505473805713695e+18,ఏందీ… నీళ్లు పడుతున్నావా? 🐒🙊🙉🙈🐵 #Monkey #fun https://t.co/FRLLqCTSPm,SRPasula,1
452,175,2021-06-09 14:24:47+00:00,1.402632772355727e+18,సెటైర్:బాబుకి చాలా ఛాన్స్ లు ఇచ్చిన జగన్...? కాని అదే పట్టుకుని వేలాడుతూ...?#cbn   #indiaherald  #indiaheraldgroup #Satire-IndiaHerald #TeluguIndiaHerald #Gullapally-Venkatesh-IndiaHeraldhttps://t.co/EqkvQnILPy,realindiaherald,1
453,699,2020-05-16 13:23:27+00:00,1.2616484580307272e+18,@KalyaniMuktevi కూరేమిటే అని నేను అడగనేల కంద అని తాను చెప్పనేల కుదురుగా ఉండక నేను నీ బొంద అని అననేల నా కరముకు ఈ కర్మ వచ్చెనేల విధి ఎంత విచిత్రము బాల నేడు తెలిసినది నీ బలము ఇలా !✍️ సతీష్_కొయ్యల #తెలుగుమాట #Writer #fun,SatishKoyyala,1
454,516,2020-10-18 13:26:14+00:00,1.3178192774124995e+18,రాజుగారికి కౌంట్ డౌన్ స్టార్టయినట్లే అనుకోవాలి. ఎందుకంటే ఒక పోస్టు పోయింది కాబట్టి ఇక రెండోది ఊడిపోవటానికి టైం దగ్గరలోనే ఉందట#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/y6mkaaX5pF,realindiaherald,1
455,302,2021-03-10 18:06:33+00:00,1.3697112863138857e+18,మా పెద్దసారు తర్వాత అంత పెద్ద భయానక హిందు నువ్వేలే ముమైత్😂😂#Bayamkarahindu20 #Mamatha #Didi #comedy https://t.co/bL9BkIujlN,SaiKumarNethas,1
456,567,2020-09-13 18:11:49+00:00,1.3052075704249344e+18,నవ్వు రాకపోయినా నవ్వేవాలని ఏమంటారో కానీ ?నేను మాత్రం @mallemalatv #Jabbardhasth #comedy #show #judges and #anchors @rashmigautam27 @anusuyakhasba అంటాను,ImShivaakumar,1
457,950,2019-08-15 16:34:47+00:00,1.1620399463806607e+18,జ్ఞానాన్ని మించిన #సంపద లేదుసహనాన్ని మించిన #ఆయుధం లేదువిశ్వాసాన్ని మించిన ఆయుధం లేదు#నవ్వు ను మించిన ఔషధం లేదు#ఆశ్చర్యం గా ఇవన్నీ #ఉచితం,TeluguLyrics2u,1
458,862,2020-02-26 10:51:30+00:00,1.2326191913388603e+18,నాకు తెలిసి దరిద్రం అంటే ఇదేనేమో🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣#jokes #Funny #memesdaily #MEMES https://t.co/i5PPaVHLgj,VenkyTarakian,1
459,483,2020-11-08 08:30:42+00:00,1.3253550504582513e+18,సెటైర్ : అల్లుడు కుర్చీపై కన్నుపడిందా ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/pAJCFbAGKl,realindiaherald,1
460,1015,2019-02-02 14:55:50+00:00,1.0917117976342607e+18,ఇది ఫన్ బడ్జెట్.. నవ్వు ఆపుకోలేరు..!#FUN #BUDGET2019 #MODI #RAHULGANDHI https://t.co/DzgjNR3ZWD,batukammaweb,1
461,202,2021-05-21 13:37:45+00:00,1.3957355690622523e+18,జూమ్ యాప్ లో మాక్ అసెంబ్లీ అనే ప్రహసనాన్ని నడిపినట్లే అడ్మినిస్ట్రేషన్ను కూడా చేసేస్తారేమో ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/9PDQ21pR5H,realindiaherald,1
462,581,2020-09-06 16:01:43+00:00,1.3026381145073047e+18,ఎన్నో ఉద్యమాల ఫలితంగానే  రైతులకు ఉచిత విద్యుత్ వచ్చిందని నిసిగ్గుగా చంద్రబాబు చెప్పినట్లు ఇంకెవరు చెప్పలేరు#indiaheraldcards#SatireView More :https://t.co/v62c93upF6 https://t.co/Ur6lTS9J9f,realindiaherald,1
463,558,2020-09-18 05:51:01+00:00,1.3068330815762432e+18,నవ్వమంటారా...😂😂😂 ముందు రాష్ట్రానికి కేంద్రం నుంచి రావాల్సిన ప్రత్యేకహోదా నిధులు అడిగిరా ఒక్కసారి.........☝️నీకు డిపాసిట్లు అన్న వస్తాయ్..🤗.గుడ్డిలో మెల్ల నయం...🤭అని ఇందుకే అంటారు నీకంటే ఆ కన్నాలాయన బెటర్ గా కనపడుతున్నారు......😹😹#Comedy https://t.co/jpi8BNX3UE,Meghana00641006,1
464,1019,2019-02-01 04:24:04+00:00,1.0911904220832604e+18,ఈ క్షణం నీది ఈ క్షణాన్ని ఆస్వాదించు.#telugu #tollywood #tamil #kollywood #bollywood #samantha #tamilcinema #love #telugucinema #hyderabad #cinema #teluguactress #samantharuthprabhu #tollywoodactress #india #dubsmash #tamilactress #comedy #malayalam #tiktok #musically,randheer_8913,1
465,1195,2018-05-30 05:37:55+00:00,1.001699204274774e+18,"వీళ్ళు చేస్తున్న కామెడీ అరాచకానికి అందరూ ఫిదా అవుతున్నారు.. మరి, మీరు?#FunPataka #Fun #TeluguFuncourtesy: Fun Pataka https://t.co/gSwT3peaf2",PublicVibeTel,1
466,41,2022-01-07 03:26:16+00:00,1.4792932799552102e+18,https://t.co/Zy8NbVXyhtఇదేందయ్యా ఇది?? ఇది నేను చూడలా!!😂🤣#FunnyTrolls#Prabhas Anna #TeluguFunnyTrolls#Funny#Fun#FridayFun#Friday,IamSaiNischal,1
467,1192,2018-06-08 09:40:05+00:00,1.0050216360833966e+18,యోగ అనగానేమి ..?యోగం అనగానేమి ..?రెంటిలో ఏది అమోఘం ?మీరు కామ్ గా ఉంటె అది యోగ...😃మీ ఆవిడ కామ్ గా ఉంటె అది యోగం ..🤣ఇద్దరూ కామ్ గా ఉంటె  అమోఘం...😝😜ఆ ఇల్లు వైబోగం.. 😂😍@Chandu1302 @ivak99 #humour#Telugu,RAAJ_GunturianN,1
468,1256,2018-01-27 05:42:22+00:00,9.571266159426929e+17,స్పూఫ్ లలో ఈ స్పూఫ్ చాలా వేరు అనుకుంట..!#Funny: 😛 😛 😛 https://t.co/XqqahA3N66,fbtelugupeople,1
469,562,2020-09-16 08:32:59+00:00,1.3061490667288983e+18,రండి తమ్ముళ్లూ వలయంగా ఉండండి ! ఆ ఏసీబీ .. ఈ సీబీఐ వామ్మో !పూర్తి కథనం చదవండి హెరాల్డ్ లో#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/33TLH55cBa,realindiaherald,1
470,1018,2019-02-01 10:54:25+00:00,1.0912886568520783e+18,క్యా దేక్రే..@RahulGandhi జి 🤣😀😀#Budget2019#funny#jockclip https://t.co/3OJ6Crw7qK,Trendingnewis,1
471,1003,2019-02-21 13:09:01+00:00,1.0985702882357944e+18,నరకం అని నరుకుతారా...అంతా మోసం.....#fun #funny #funnymemes #yelugu #telugufun https://t.co/diYU4eSb3W,iam_ballerraju,1
472,482,2017-08-03 13:30:25+00:00,8.931017526014976e+17,అబ్బ.. చింటూ.. చింపేశాడు#JokeoftheDay #TeluguJokes https://t.co/7eoQWqXT9c,GeminiTVComedy,1
473,426,2020-12-15 09:00:01+00:00,1.3387707808433644e+18,రేయ్...  అదేమన్నా పోలీస్ స్టేషన్ అనుకున్నావా?? లేక నీ హనీమూన్ హోటల్ అనుకున్నావా??#TypicalGuy #Fun #justindianthings https://t.co/Imn1TFf8uc,ThisisVatsavam,1
474,508,2017-07-06 02:30:01+00:00,8.827886970488873e+17,అబ్బో తెలివి చూడు.. ఈయన గారు మర్యాద రామన్న లాగా ఉన్న మర్యాద కృష్ణన్న  #TeluguJokes https://t.co/DLKsBiMx3y,GeminiTVComedy,1
475,1214,2018-03-22 09:26:03+00:00,9.767518505894337e+17,బిజ్జు మామ రాక్స్..కాజల్ షాక్స్...!#Funny: :-P :-P :-P https://t.co/OFcsq4fjak,fbtelugupeople,1
476,929,2019-10-19 05:15:48+00:00,1.1854242854745457e+18,"మాతో పెట్టుకుంటే మీరు ఎడిటింగ్ లో పోతారు...😂😂🤣...పంచుల ఫలక్నామా ""హైపర్ ఆది"" గారు...#hyperadi #jabardasth @NagaBabuOffl #comedy #Smile https://t.co/dgSlowSQi9",elisettysrihari,1
477,1495,2016-09-19 13:19:24+00:00,7.778596391614013e+17,నేనెవడికైనా ఒక్క ఛాన్సే ఇస్తా...  :) :) :) #Funny https://t.co/wbG3rYrXIx,igtelugu,1
478,789,2020-04-27 03:16:18+00:00,1.2546102935289528e+18,కరొనా వైరస్  పోయిన తర్వాత కూడా వుండే రోగాలు1.PUbg2.Tiktak3.LUDO4. ఏమో నాకూ తెలీదు5. దీనితో నాకూ ఎటువంటి సంబంధం లేదుComment ur opinion#Kadiri #anantapurysrcp #funny,Nagarjunadharl1,1
479,503,2017-07-12 04:30:10+00:00,8.849932630941573e+17,"ఇల్లాలు అంటే ఇలా ఉండాలి. భర్త కోసం ఆమె చూసే సీరియల్ ,  ఆమె  అంకిత భావానికి హాట్సాఫ్ :P#TeluguJokes #TeluguComedy https://t.co/gTmqre2yUW",GeminiTVComedy,1
480,480,2017-08-05 05:30:12+00:00,8.937056783548865e+17,తాగుబోతు పెళ్లాం.. తలరాత బాగాలేని మొగుడు :P#TeluguJokes https://t.co/j71UWK9vnX,GeminiTVComedy,1
481,1007,2019-02-13 08:52:20+00:00,1.095606588482691e+18,ఏం క్రియేటివిటీరా నాయనా...  చించేశారుపో..#fun #comedy #creativity https://t.co/nRT5RgrabG,batukammaweb,1
482,430,2019-03-19 05:21:24+00:00,1.1078746907673476e+18,ఎండైనా.. వానైనా..నీ త‌రువాతే ఎవ‌రైనా... ఛాయ్ బేబీ#Telugumemes #telugujokes https://t.co/XDENipJ7j5,nakkatoka,1
483,563,2020-09-16 05:12:23+00:00,1.3060985854741996e+18,మీ పాలన #సంక్షేమానికి చిరునామా..! మీ #సంతకం #అభివృద్ధికి వీలునామా..! మీ #నవ్వు #స్వచ్ఛతకు రాజముద్ర..! మీ మాట #విశ్వసనీయతకు బాట..! మీ రూపం #ప్రజలగుండెల్లో  ఫదిలం..! మరపురాన #పల్నాటి #పులి_బిడ్డ..! నిన్ను మరవదు ఈ #తెలుగు_గడ్డ..! #joharkodela #PalnatiPuliLivesForever,pulakesi20,1
484,132,2021-08-02 07:38:58+00:00,1.4220995892392428e+18,#మనిషి స్వచ్ఛం...#మాట స్వచ్ఛం...#నవ్వు స్వచ్ఛం...#నడత స్వచ్ఛం...ఎన్నో గొప్ప లక్షణాల సమ్మేళనమే ఆయన #వ్యక్తిత్వం...ఆయన వ్యక్తిత్వమే ఆయనకి #సిరి...అందుకే ఆదరిస్తాం #మరి_మరి....✊✊❤️❤️🙏🙏జై @ncbn గారు.....💪🔥🔥@ncbn @naralokesh @JaiTDP @iTDP_Official #apwantcbn #babuback https://t.co/aLXwywCr9u,LovelySirisha1,1
485,388,2021-01-04 05:18:37+00:00,1.3459628191292823e+18,ఉండాల్సిన వాళ్లేరా మీరు... #Crazy #CrazyIdeas #JustIndianThings #Fun #Comedy https://t.co/uuDuQgCqF5,ThisisVatsavam,1
486,10,2022-02-05 08:49:34+00:00,1.489883888889602e+18,👍 on @YouTube: ఈ పళ్ళు ఏం బాలేదు అసల ఎవరు కొంటారు.#funny #short #shorts #shortvideo https://t.co/meZa0BTyf4,ROCKSTA70000587,1
487,438,2020-12-09 11:51:24+00:00,1.3366395831407575e+18,సెటైర్ : అటా ఇటా ? ఎటూ తేల్చుకోలేక ...#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/vnOqzFHFAe,realindiaherald,1
488,591,2020-08-29 08:20:32+00:00,1.2996229534710863e+18,సెటైర్: అర్జెంట్ గా ఎన్నికలు పెట్టాల్సిందే .. సిన బాబు గారు సింహాసనం ఎక్కాల్సిందే పూర్తి కథనం హెరాల్డ్ లో#indiaheraldcards#SatireView More :https://t.co/v62c93upF6 https://t.co/tkqOgH7mcb,realindiaherald,1
489,1206,2018-04-23 03:33:10+00:00,9.882594578082528e+17,"ప్రత్యేకహోదా రావాలంటే అత్యంత సులువైన మార్గం ధర్నాలు, ఆందోళనలు అక్కర్లేదు.నరేంద్రమోదీని, అమిత్ షాని ఒక గదిలో బంధించి, చంద్రబాబుతో ఇంగ్లీష్, లోకేష్ తో తెలుగు, బాలకృష్ణ తో హిందీ తలా ఒక పావుగంట మాట్లాడిస్తే చాలు, దెబ్బకి స్పెషల్ స్టేటస్ ఇచ్చేస్తారు.#humor",RAAJ_GunturianN,1
490,199,2021-05-24 04:46:32+00:00,1.3966890475992596e+18,అరటి ఆకులో 66 కూరలు ఉన్నా ఆవకాయ లేదా అని అదిగెవాడే మన తెలుగు వాడు 😁#dailymemes #dailyjokes #telugujokes #haasyam #telugucomedy #comedy,cinema_crave,1
491,927,2019-10-29 13:03:19+00:00,1.1891658188330353e+18,""" బ్రతకాలంటే #నువ్వు ఉండాలి   బ్రతికించాలి అంటే #నవ్వు ఉండాలి""....😂😂#keepsmiling...",Torchbearer25,1
492,942,2019-09-11 17:19:35+00:00,1.1718356940643656e+18,వేదాలలో శివుడు లేకపోవడమేమిటి రా అప్రాచ్యుడా! పండగ రోజు కుడి భుజం పై జంధ్యం వేసుకునే శ్రాద్ధం మోహమూ నువ్వూను! #jandhyalatitlu #Telugu #humour,Sai_swaroopa,1
493,536,2017-05-18 13:30:02+00:00,8.651977896005262e+17,గంటతో వంటను పెంట చేసిన భార్యాభర్తలు. #TeluguJokes https://t.co/TpV3Ki7i5P,GeminiTVComedy,1
494,987,2019-03-29 14:26:48+00:00,1.1116358266545437e+18,నీ #నవ్వు వరం...నీ #కోపం శాపం...నీ #మాట శాసనం...#APNeedsYSJagan #JaganBestForAP #VotForFan #RavaliJaganKavaliJagan https://t.co/UtqD2vFskC,YSJaganAnnaFan,1
495,1086,2018-10-06 07:59:53+00:00,1.048482963409834e+18,"పెదాలపై #నవ్వు,,,,, గుండెల్లో #ప్రేమ చూసే 😎చూపులో #పౌరుషం చెప్పే మాటలో #మగతనం💪 చేసేపనిలో #మొండితనం👊 #ఇది_మగతనం_అంటే _అలాంటి #మగతనానికి #దానెమ్మ #మొగుళ్ళ్#మా బూడి ముత్యాలనాయుడు .మాడుగుల నియోజకవర్గం ఎమ్ ఎల్యే ..కరణాం దర్మశృి గారు ..చోడవరం వైయసార్ సిపి కన్వన్నర్ https://t.co/8g2M8rtdIb",PentakotaMahes5,1
496,1267,2018-01-05 12:34:20+00:00,9.492577569507246e+17,"#telugu #humorఒక రోజు నా శ్రీమతి భోజనంలోకి వడ్డించిన ఆవకాయ తిని""ఏంటమ్మి, ఆవకాయ ఇట్లాఉంది! నువ్వు పెట్టిందేనా!"" అని అడిగా..""అడుక్కొచ్చిన ఆవకాయ ఇంకెలా ఉంటుంది"" అంది.""అడుక్కు రావటమేంటి"" అన్నా..""ఎప్పుడో మే లో పెట్టింది సెప్టెంబర్ దాకా ఉంటుందా... జాడీలో అడుక్కు రాకుండా"" అంది.",RAAJ_GunturianN,1
497,1174,2018-06-21 10:05:51+00:00,1.0097391641352232e+18,ఓ ప్రేయసీ! https://t.co/eFco7WfYTy#socialbuzz  #funny  #poem  #lover  #must #read,raju12365546,1
498,845,2020-03-16 03:49:58+00:00,1.239398475004932e+18,"@SkymaxRavi అదేంటో ఈ నిమ్మ ""గడ్డ"" ల పేర్లు వింటుంటే మన జలగం కి ఎక్కడో గడ్డ కడుతుంది...పారాసెటమాల్ వాడితే మంచిదేమో..#GBC#Satire",kotasrinumca,1
499,543,2020-09-26 08:28:41+00:00,1.3097718651711939e+18,సెటైర్ : అప్పుడు తోకలు కత్తిరిస్తా అన్నాడు... ఇపుడేమో అతికించేస్తా అంటున్నాడురాజకీయ వ్యంగ్య కథనం పూర్తిగా చదవండి హెరాల్డ్ లో#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/PpNkSgSfzi,realindiaherald,1
500,1005,2019-02-18 03:25:37+00:00,1.097336305711792e+18,ఫారెన్ లో ఫన్నీ గృహప్రవేశం... మస్తు కామెడీ#fun https://t.co/t99YPW4oUP,batukammaweb,1
501,177,2021-06-09 09:33:00+00:00,1.4025593417989527e+18,రేపు అమవాస్య ఆపై సూర్యగ్రహణం ఏమైన ఉందా సార్నాకు అద్రుష్టం వరించాలి అంటే నేను ఏమి చెయ్యాలితినకుండ ఉంటే సరిపోతుందా.😜#FunnyFellows #Fun,NallulaHere,1
502,54,2021-12-24 09:09:27+00:00,1.47430621389031e+18,పామును హెయిర్ బ్యాండ్‌గా చుట్టుకొని షాపింగ్‌కు వచ్చిన మహిళ#Viralnews #HotNews #Dishadaily #Fun https://t.co/bWW9wy1H8F,dishatelugu,1
503,811,2020-04-22 00:27:02+00:00,1.2527557569835213e+18,ఈ మధ్య పొద్దున్నే లేచాక సెల్ఫీ తీసుకోవడం అలవాటు అయ్యింది ఎంటో 🙆 #goodmorning #AnupamaParameswaran #cuteness #womenswear #fun @FindingMyLus_T @magadu9 https://t.co/dTKR5pnrX9,cuty_prasanthi,1
504,594,2020-08-27 09:40:30+00:00,1.298918302756921e+18,మా మీడియా గురించి మీకు ఇప్పుడు తెలిసిందా ? మాకు ఎప్పుడో తెలుసన్నాయ్   పూర్తి కథనం హెరాల్డ్ సెటైర్ లో చదవండి#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/DmzCNK6CTq,realindiaherald,1
505,663,2020-05-22 16:33:26+00:00,1.2638705979786568e+18,పెదాలపై #నవ్వు...😍గుండెల్లో #ప్రేమ....😘చూసే చూపులో #పౌరుషం ...😎చెప్పే మాటలో #మగతనం....💪చేసే పనిలో #మొండితనం.....👊ఇది #మగతనం అంటే....😎 అలాంటి #మగతనానికి అమ్మ మొగుడు మా  #జగన్..😍😘#1YearForYSRCPMassVictory https://t.co/FNJNM3sXEq,Mahesh65638864,1
